RecordedDate,PID,E1 _1,E1 _2,E1 _3,E2_1,E2_2,E2_3,E3_1,E3_2,E3_3,A1 _1,A1 _2,A1 _3,A2 _1,A2 _2,A2 _3,A3_1,A3_2,A3_3,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,N1_1,N1_2,N1_3,N2_1,N2_2,N2_3,N3_1,N3_2,N3_3,O1_1,O1_2,O1_3,O2_1,O2_2,O2_3,O3_1,O3_2,O3_3,DIAMONDS_1,DIAMONDS_2,DIAMONDS_3,DIAMONDS_4,DIAMONDS_5,DIAMONDS_6,DIAMONDS_7,DIAMONDS_8,Emotion_1,Emotion_2,Emotion_3,Emotion_4,Emotion_5,Emotion_6,Emotion_7,Emotion_8,Di_Sit_1,Di_Sit_2,Di_Sit_3,Di_Sit_4,Di_Sit_5,Di_Sit_6,Di_Sit_7,Di_Sit_8,Di_Sit_9,Di_Sit_10,n
2023-11-07 14:35:14,44,5,5,NA,NA,3,3,4,4,NA,4,NA,2,NA,3,2,3,2,NA,4,2,NA,NA,4,4,3,2,NA,3,4,NA,NA,4,2,NA,4,2,NA,5,4,3,NA,2,3,NA,2,1,1,2,1,5,2,3,4,1,1,1,1,5,2,4,1,2,2,1,2,2,1,2,2,1,2,103
2023-11-07 16:46:41,44,4,4,NA,2,2,NA,4,NA,2,4,NA,1,4,4,NA,5,3,NA,NA,4,2,NA,3,3,4,2,NA,NA,2,4,NA,4,1,NA,2,2,2,NA,4,4,NA,4,NA,5,5,4,3,1,1,4,4,1,4,1,1,1,4,4,4,3,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-07 18:45:09,44,NA,4,3,4,NA,4,5,2,NA,5,3,NA,NA,5,4,3,3,NA,4,2,NA,3,NA,3,4,NA,3,4,4,NA,1,4,NA,4,4,NA,3,3,NA,4,4,NA,3,3,NA,4,2,1,5,5,1,1,4,1,1,1,1,5,3,4,1,2,2,1,2,2,1,2,2,2,1,103
2023-11-08 08:12:27,44,3,3,NA,NA,3,3,NA,3,3,NA,3,3,3,3,NA,3,NA,3,3,3,NA,3,3,NA,3,NA,3,3,NA,3,NA,3,3,NA,3,3,3,3,NA,3,3,NA,NA,3,3,2,2,1,1,3,4,1,1,1,1,4,1,3,4,2,1,2,2,2,2,2,1,2,1,2,2,103
2023-11-08 10:04:23,44,NA,3,3,4,NA,2,NA,4,3,4,NA,2,4,4,NA,NA,2,4,2,NA,4,4,4,NA,4,NA,2,4,NA,2,3,3,NA,4,2,NA,NA,2,4,3,2,NA,NA,4,4,4,4,2,4,3,4,2,4,2,2,2,4,4,5,2,4,2,2,1,2,2,1,2,1,1,2,103
2023-11-08 14:03:33,44,4,4,NA,NA,3,3,3,NA,2,NA,2,1,5,5,NA,NA,1,1,NA,1,1,NA,5,1,5,NA,1,NA,4,4,NA,4,1,NA,5,1,5,NA,5,NA,4,4,2,NA,4,5,5,1,1,5,4,1,4,1,1,1,1,4,3,3,1,1,2,1,2,1,2,2,2,2,2,103
2023-11-08 16:03:49,44,NA,4,2,NA,3,3,2,4,NA,4,NA,2,5,5,NA,NA,4,4,5,1,NA,NA,3,2,4,2,NA,2,NA,4,NA,4,4,NA,4,2,3,3,NA,NA,3,3,2,NA,3,4,3,1,1,4,3,1,4,1,2,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-08 17:04:23,44,4,4,NA,NA,1,1,4,NA,2,5,NA,2,4,NA,2,NA,2,2,NA,1,2,NA,3,1,4,NA,1,1,3,NA,1,NA,1,3,3,NA,4,NA,4,3,3,NA,NA,4,4,4,4,2,1,4,2,1,4,1,1,1,1,4,3,3,2,1,2,1,2,2,1,2,2,2,2,103
2023-11-08 18:39:18,44,3,3,NA,NA,5,4,NA,3,2,NA,2,1,NA,5,1,5,1,NA,5,NA,1,NA,4,1,4,1,NA,NA,3,3,1,NA,1,NA,4,2,3,2,NA,3,3,NA,3,NA,3,3,4,1,1,3,3,1,4,1,1,1,1,3,3,3,2,2,2,1,2,2,1,2,2,2,2,103
2023-11-09 08:54:28,44,5,NA,1,3,NA,4,4,NA,2,4,4,NA,5,5,NA,NA,2,2,4,NA,2,NA,4,2,4,NA,1,4,3,NA,NA,5,2,2,NA,2,NA,1,5,3,3,NA,NA,3,4,4,5,1,5,4,2,1,4,1,2,1,2,4,3,4,2,1,2,1,2,2,1,2,2,1,2,103
2023-11-09 10:36:19,44,NA,3,2,NA,2,3,2,NA,3,NA,2,1,5,5,NA,4,3,NA,4,NA,2,4,NA,3,4,4,NA,4,NA,4,NA,4,4,NA,1,5,NA,3,4,3,NA,2,2,NA,4,4,4,1,1,4,3,1,4,1,4,1,3,3,2,1,1,1,2,1,2,2,1,1,2,1,2,103
2023-11-09 14:04:57,44,2,2,NA,NA,2,4,NA,1,3,4,3,NA,5,NA,2,3,NA,1,4,2,NA,NA,3,2,5,NA,1,4,NA,3,1,4,NA,4,NA,3,4,2,NA,3,NA,3,2,NA,4,4,3,1,1,3,3,1,4,1,1,2,1,4,3,2,1,2,2,1,1,2,1,2,2,2,2,103
2023-11-09 16:17:55,44,NA,4,3,5,NA,1,3,NA,3,5,NA,1,5,NA,1,NA,1,1,3,NA,3,2,2,NA,4,5,NA,1,NA,5,1,4,NA,4,NA,2,NA,1,3,3,3,NA,NA,5,3,3,3,1,5,4,3,1,4,1,1,1,2,4,2,3,1,2,2,1,2,1,1,2,2,2,1,103
2023-11-09 18:44:38,44,NA,3,3,NA,2,3,NA,3,2,NA,1,1,NA,4,1,3,1,NA,NA,1,1,NA,1,5,4,3,NA,NA,4,4,NA,3,1,NA,4,3,NA,2,4,2,NA,2,2,4,NA,3,3,1,1,4,2,1,4,1,1,1,2,4,3,3,1,2,2,1,2,2,1,2,2,2,1,103
2023-11-10 08:57:24,44,3,3,NA,NA,3,3,3,NA,3,NA,3,3,3,NA,1,3,3,NA,3,3,NA,NA,3,3,3,NA,3,NA,3,3,NA,3,3,3,3,NA,3,3,NA,3,3,NA,3,NA,3,3,2,1,1,4,2,4,1,1,4,1,3,4,2,1,3,2,1,1,1,2,1,2,1,2,2,103
2023-11-10 10:09:15,44,NA,4,2,3,NA,2,NA,4,3,5,NA,1,NA,5,1,NA,4,4,5,1,NA,2,3,NA,5,NA,1,4,NA,3,1,NA,1,2,2,NA,4,NA,3,3,NA,3,3,4,NA,4,4,1,2,4,4,1,4,1,1,1,3,4,2,3,1,2,2,1,2,2,1,2,2,1,2,103
2023-11-10 14:17:03,44,NA,2,4,2,NA,4,NA,2,2,NA,4,1,NA,5,1,NA,1,1,5,NA,1,NA,5,1,5,NA,1,NA,4,2,NA,3,1,NA,5,1,NA,1,5,NA,3,4,1,5,NA,5,5,1,1,5,3,1,4,1,1,1,3,4,3,3,1,1,2,1,2,2,1,2,2,1,2,103
2023-11-10 16:44:41,44,NA,5,1,4,4,NA,3,NA,3,5,NA,1,5,5,NA,NA,1,1,5,NA,1,NA,4,1,4,1,NA,NA,1,4,NA,3,1,4,NA,1,3,3,NA,3,3,NA,1,NA,4,4,4,1,1,4,3,1,4,1,1,1,1,4,3,4,1,2,2,1,1,2,1,2,2,2,2,103
2023-11-10 19:18:11,44,2,4,NA,NA,1,5,3,3,NA,5,NA,1,NA,5,1,4,NA,1,5,NA,1,1,NA,3,NA,1,1,NA,4,4,NA,4,1,5,NA,1,4,3,NA,NA,4,4,NA,4,3,3,3,1,1,4,2,1,5,1,1,3,4,3,3,3,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-11 08:29:43,44,NA,1,3,NA,3,3,1,3,NA,5,1,NA,NA,5,1,5,NA,1,NA,3,3,NA,1,5,NA,3,3,NA,5,5,1,NA,1,5,NA,1,1,3,NA,3,NA,3,NA,1,1,3,3,1,5,5,1,1,3,1,1,1,1,5,1,1,1,2,2,1,2,2,1,2,1,2,2,103
2023-11-11 11:00:08,44,NA,5,1,NA,4,1,NA,4,1,NA,5,1,5,5,NA,NA,1,1,NA,1,1,NA,1,1,NA,1,1,1,5,NA,1,5,NA,4,NA,4,4,NA,5,NA,3,3,NA,4,4,3,3,1,3,5,1,1,5,1,1,1,4,5,1,4,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-11 14:02:51,44,NA,4,3,2,NA,4,NA,2,3,5,NA,1,5,NA,1,NA,1,1,NA,1,1,3,1,NA,5,NA,4,2,4,NA,1,NA,1,NA,3,4,NA,1,3,3,NA,3,1,NA,4,5,3,1,1,3,2,1,3,1,1,1,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,103
2023-11-11 18:22:39,44,NA,4,2,3,NA,3,NA,4,3,5,1,NA,NA,5,1,NA,1,1,NA,1,1,NA,1,5,5,2,NA,NA,3,4,1,4,NA,4,4,NA,4,3,NA,4,3,NA,NA,3,3,3,3,1,1,4,4,1,3,1,1,1,2,4,4,4,1,2,2,1,2,2,1,1,2,2,1,103
2023-11-12 10:02:57,44,NA,3,3,3,NA,3,1,3,NA,NA,3,3,5,4,NA,3,3,NA,NA,4,5,NA,1,5,NA,3,3,3,3,NA,NA,3,1,NA,3,3,NA,3,3,3,NA,3,3,NA,3,4,2,1,1,4,4,1,3,1,1,1,5,4,4,4,1,2,2,2,2,2,1,2,1,2,1,103
2023-11-12 12:03:52,44,3,NA,3,3,3,NA,NA,4,2,5,4,NA,5,5,NA,5,1,NA,4,2,NA,NA,2,4,4,NA,2,3,3,NA,1,NA,1,4,4,NA,3,NA,5,4,4,NA,3,3,NA,4,4,1,3,5,3,1,4,1,1,1,4,4,3,3,1,1,2,1,2,2,1,2,2,1,1,103
2023-11-12 14:19:10,44,4,4,NA,NA,4,3,3,4,NA,NA,1,1,5,NA,1,5,NA,1,NA,3,4,NA,4,3,4,4,NA,NA,3,4,1,NA,1,4,NA,3,NA,4,4,3,3,NA,3,3,NA,4,4,1,4,4,2,1,4,1,1,1,3,4,3,3,1,1,2,1,2,2,2,1,2,1,1,103
2023-11-12 16:15:45,44,4,NA,2,NA,4,1,NA,3,3,3,NA,4,NA,5,1,NA,4,4,2,2,NA,2,4,NA,2,4,NA,NA,1,3,4,1,NA,5,5,NA,4,NA,5,5,4,NA,4,4,NA,5,4,2,4,5,4,3,5,1,4,4,3,4,5,3,4,1,2,1,1,2,1,2,2,2,1,103
2023-11-12 18:25:18,44,4,4,NA,2,2,NA,3,4,NA,5,NA,1,5,NA,1,3,3,NA,NA,2,2,3,NA,3,4,2,NA,1,5,NA,1,NA,1,4,4,NA,4,5,NA,4,4,NA,2,NA,3,3,3,1,4,5,3,1,5,1,1,1,3,5,3,4,1,1,2,1,2,2,1,2,2,2,1,103
2023-11-13 10:03:13,44,4,NA,2,5,NA,2,NA,4,2,NA,4,2,4,NA,2,NA,2,1,5,NA,2,4,NA,1,4,2,NA,3,5,NA,2,4,NA,NA,4,2,NA,4,4,4,2,NA,4,4,NA,4,4,2,4,5,5,3,4,2,2,2,2,4,2,2,3,1,2,1,2,2,1,2,1,1,2,103
2023-11-13 12:25:25,44,4,NA,2,NA,3,3,NA,2,2,4,NA,2,5,5,NA,5,1,NA,3,3,NA,3,3,NA,5,NA,1,3,4,NA,NA,4,1,4,NA,2,3,2,NA,NA,3,4,3,4,NA,4,3,1,3,4,2,1,4,1,1,1,2,4,2,2,1,2,2,1,2,2,1,1,2,1,1,103
2023-11-13 14:23:20,44,3,NA,3,NA,4,1,2,3,NA,NA,1,1,5,NA,1,5,1,NA,NA,1,4,NA,1,5,5,NA,5,NA,4,4,NA,3,1,3,NA,3,3,NA,3,3,NA,3,NA,2,2,5,3,1,1,4,3,1,3,1,1,1,1,4,3,2,1,2,2,2,2,2,1,1,2,2,1,103
2023-11-13 18:05:08,44,4,NA,2,4,3,NA,5,5,NA,NA,5,1,5,5,NA,NA,3,3,NA,2,2,NA,3,3,NA,4,4,NA,4,4,2,NA,2,5,NA,1,NA,2,4,3,3,NA,NA,4,4,4,3,1,2,5,1,1,5,1,1,1,1,5,4,5,1,2,2,1,2,2,2,2,2,2,2,103
2023-11-14 08:38:25,44,3,3,NA,3,3,NA,1,NA,1,3,3,NA,3,3,NA,3,3,NA,3,3,NA,NA,3,3,NA,3,3,NA,3,2,1,NA,1,3,3,NA,NA,3,3,NA,3,3,3,3,NA,3,3,1,1,4,3,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,2,1,2,2,103
2023-11-14 10:43:34,44,1,1,NA,3,NA,3,1,2,NA,3,NA,3,5,5,NA,NA,1,1,3,3,NA,1,1,NA,5,NA,4,3,NA,3,1,3,NA,3,NA,3,NA,4,2,2,3,NA,4,NA,2,5,3,1,1,3,3,1,1,1,1,1,1,4,3,3,1,2,2,2,2,2,1,2,2,2,1,103
2023-11-14 12:39:01,44,4,NA,2,3,NA,3,NA,2,3,5,5,NA,NA,5,1,5,NA,1,5,1,NA,NA,5,1,5,1,NA,NA,3,4,1,NA,1,4,4,NA,NA,1,5,3,NA,3,1,NA,5,5,5,1,1,4,2,1,4,1,1,1,2,4,3,4,1,1,2,1,2,2,1,2,2,1,2,103
2023-11-14 16:02:01,44,3,NA,3,4,NA,3,4,NA,3,3,1,NA,5,NA,1,4,1,NA,4,NA,2,5,NA,1,5,1,NA,3,3,NA,NA,4,2,4,4,NA,4,3,NA,4,NA,5,2,NA,5,5,4,1,1,4,1,1,3,1,1,1,3,5,3,3,2,1,2,2,2,2,1,2,2,2,1,103
2023-11-14 18:39:23,44,3,NA,2,4,NA,2,2,2,NA,4,NA,2,NA,5,1,NA,4,3,5,NA,1,NA,3,1,NA,2,3,NA,2,3,1,NA,4,NA,2,4,NA,2,4,4,NA,4,NA,5,3,4,3,1,5,3,4,1,4,3,4,1,3,3,2,2,2,2,2,1,1,2,1,2,2,2,2,103
2023-11-15 08:25:06,44,NA,2,3,3,NA,3,1,2,NA,3,3,NA,4,5,NA,3,NA,1,3,1,NA,1,NA,5,4,3,NA,4,3,NA,1,NA,3,NA,4,2,3,NA,4,3,2,NA,2,NA,3,3,3,4,1,4,3,1,2,1,1,1,1,3,2,2,1,2,2,2,2,2,1,2,1,2,2,103
2023-11-15 10:03:17,44,NA,4,2,4,2,NA,NA,4,2,4,4,NA,5,4,NA,4,2,NA,4,NA,2,4,4,NA,NA,2,2,NA,2,2,NA,4,2,4,4,NA,4,2,NA,2,NA,2,NA,2,2,4,4,1,1,4,1,1,4,1,4,2,2,4,4,4,3,1,2,1,2,2,1,2,2,1,2,103
2023-11-15 14:03:14,44,5,NA,1,4,4,NA,4,NA,2,NA,4,1,5,NA,1,3,NA,2,4,2,NA,4,4,NA,NA,2,1,2,2,NA,NA,4,2,NA,4,2,NA,2,5,5,5,NA,2,NA,4,4,4,2,2,4,2,2,4,4,1,1,3,5,2,4,2,1,1,1,2,2,1,2,2,1,2,103
2023-11-15 16:41:58,44,5,4,NA,4,4,NA,4,NA,2,4,2,NA,5,NA,1,NA,2,4,4,2,NA,NA,4,2,NA,2,2,4,2,NA,NA,4,2,4,4,NA,NA,1,4,5,NA,5,1,NA,4,5,4,1,1,4,4,2,4,4,4,2,2,4,5,4,4,1,2,1,2,2,1,2,2,2,1,103
2023-11-15 18:08:54,44,3,3,NA,NA,3,2,4,NA,4,NA,3,2,NA,4,2,4,NA,3,3,NA,2,NA,2,4,3,NA,2,NA,4,4,1,NA,2,3,3,NA,4,NA,4,NA,4,2,NA,3,3,4,3,2,1,4,2,1,2,2,1,2,3,4,2,3,1,1,2,1,2,2,1,2,2,2,2,103
2023-11-16 10:44:03,44,NA,1,4,1,NA,5,1,NA,4,3,3,NA,NA,5,1,NA,4,3,1,NA,5,1,NA,5,2,NA,4,4,NA,1,3,2,NA,2,NA,4,NA,4,2,NA,3,3,4,2,NA,4,4,1,1,1,4,1,2,2,4,2,3,3,4,2,2,2,2,1,1,2,1,2,1,1,2,103
2023-11-16 14:02:17,44,NA,2,4,3,2,NA,NA,2,4,3,NA,2,4,NA,1,4,3,NA,5,NA,1,5,NA,1,NA,1,1,2,3,NA,NA,3,3,NA,3,3,4,2,NA,3,NA,3,2,2,NA,4,4,1,1,4,4,1,1,1,1,1,1,3,2,1,3,1,2,2,2,2,1,1,2,1,2,103
2023-11-16 16:29:49,44,1,NA,2,NA,4,3,1,NA,1,2,NA,2,3,NA,3,NA,5,3,3,NA,3,NA,3,5,NA,5,4,4,NA,2,3,NA,3,5,NA,2,1,NA,4,4,4,NA,5,1,NA,2,3,1,1,4,2,1,5,4,2,2,2,4,4,4,4,1,1,1,2,2,1,2,2,1,1,103
2023-11-16 18:34:24,44,4,4,NA,4,4,NA,5,NA,2,4,1,NA,5,NA,1,2,4,NA,NA,2,2,4,NA,2,NA,4,4,NA,2,4,NA,2,4,2,2,NA,NA,4,4,NA,4,4,2,NA,4,4,4,2,2,4,2,2,4,2,4,4,4,4,4,4,4,1,2,1,2,1,2,1,2,2,1,103
2023-11-17 10:06:24,44,4,NA,2,3,NA,2,NA,4,2,4,NA,2,5,4,NA,3,NA,2,4,NA,2,3,NA,2,4,NA,2,NA,2,4,2,NA,4,4,4,NA,2,NA,2,2,NA,2,2,2,NA,4,4,2,2,3,4,1,4,1,3,2,1,4,3,4,3,1,2,1,2,2,1,2,2,1,2,103
2023-11-17 12:20:34,44,NA,4,4,NA,2,4,2,2,NA,4,4,NA,4,4,NA,NA,2,2,4,2,NA,4,NA,2,5,1,NA,NA,2,4,4,NA,4,2,4,NA,NA,1,5,4,NA,4,2,4,NA,5,5,2,1,4,4,1,5,2,2,4,2,4,4,4,4,1,2,1,2,2,1,1,2,1,2,103
2023-11-17 14:10:18,44,5,NA,4,NA,5,2,NA,2,4,4,NA,4,4,NA,4,NA,4,4,4,4,NA,4,5,NA,NA,1,1,NA,2,2,NA,4,4,NA,5,4,5,NA,5,4,NA,4,2,5,NA,5,5,1,4,4,1,1,4,2,2,2,2,4,4,4,5,1,2,1,2,1,1,1,2,1,1,103
2023-11-17 16:59:16,44,4,4,NA,5,5,NA,3,4,NA,NA,1,1,5,NA,1,NA,1,1,5,1,NA,3,NA,1,5,1,NA,1,NA,4,1,5,NA,5,NA,1,3,1,NA,3,3,NA,NA,4,4,4,4,1,5,5,1,1,4,1,1,1,4,5,2,4,1,2,2,1,2,2,1,2,2,2,1,103
2023-11-17 18:06:17,44,4,3,NA,4,4,NA,2,3,NA,5,NA,1,4,NA,3,NA,4,3,NA,2,3,NA,2,4,4,3,NA,3,NA,4,1,4,NA,4,4,NA,3,NA,4,NA,3,3,3,NA,3,3,3,3,1,4,4,1,4,3,1,2,3,4,4,3,1,2,1,1,2,2,1,2,2,2,2,103
2023-11-18 10:06:02,44,NA,1,4,1,NA,5,3,2,NA,4,NA,2,NA,4,1,3,4,NA,4,NA,2,5,NA,2,NA,3,2,3,3,NA,NA,4,1,4,NA,4,NA,5,2,NA,5,1,NA,1,3,4,3,4,5,2,1,3,3,3,3,3,2,5,3,5,5,1,1,2,2,2,1,2,1,2,1,103
2023-11-18 12:36:55,44,4,4,NA,5,NA,1,2,4,NA,5,5,NA,5,4,NA,NA,3,3,4,3,NA,1,1,NA,NA,5,5,1,NA,4,1,4,NA,4,4,NA,3,NA,3,3,3,NA,2,4,NA,3,3,1,5,5,4,1,3,1,1,1,1,5,1,5,1,2,2,1,2,2,1,2,2,2,1,103
2023-11-19 08:38:02,44,4,4,NA,2,2,NA,5,NA,2,NA,1,1,NA,4,2,NA,2,2,2,NA,2,4,NA,2,4,3,NA,5,NA,2,NA,2,2,2,2,NA,4,2,NA,4,NA,2,2,NA,2,2,2,4,4,4,4,4,3,4,2,2,2,2,4,2,4,1,1,2,2,2,1,1,1,2,1,103
2023-11-19 11:02:17,44,NA,3,3,3,3,NA,NA,2,3,4,2,NA,NA,4,2,NA,2,2,4,2,NA,NA,4,2,NA,2,2,NA,4,4,NA,4,1,4,4,NA,4,NA,4,3,5,NA,2,4,NA,3,3,1,1,4,2,1,1,1,1,1,1,4,2,3,1,1,2,2,2,2,1,2,2,2,2,103
2023-11-19 12:33:52,44,3,NA,3,NA,3,1,2,3,NA,NA,5,1,4,4,NA,5,1,NA,4,2,NA,3,NA,1,NA,4,4,NA,3,4,NA,4,1,NA,3,3,3,NA,4,NA,5,5,NA,4,4,3,3,1,2,4,2,1,1,1,1,1,1,4,2,3,1,2,2,2,1,1,1,1,2,2,1,103
2023-11-19 17:09:05,44,NA,4,3,5,5,NA,3,5,NA,5,5,NA,5,5,NA,4,NA,1,5,NA,1,2,NA,4,4,NA,3,2,NA,4,NA,4,1,NA,5,2,4,NA,5,3,3,NA,NA,5,3,3,3,1,5,5,1,1,4,1,1,1,5,5,2,4,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-20 08:04:41,44,NA,1,3,4,NA,3,NA,3,3,NA,5,3,5,NA,1,5,NA,1,NA,1,1,3,NA,4,4,NA,1,1,NA,5,NA,5,1,5,NA,1,3,3,NA,4,4,NA,3,NA,3,2,2,1,1,5,2,1,1,1,1,1,3,4,2,3,1,2,2,2,2,2,1,2,2,2,2,103
2023-11-20 10:03:07,44,NA,5,1,4,NA,2,4,5,NA,NA,1,1,5,5,NA,4,NA,2,5,1,NA,NA,4,1,5,1,NA,4,2,NA,1,5,NA,5,5,NA,NA,1,4,NA,3,3,3,NA,4,5,4,2,3,4,2,2,4,1,1,1,3,4,2,5,1,1,1,1,2,2,2,2,1,1,2,103
2023-11-20 12:10:37,44,4,NA,2,NA,2,4,2,NA,3,5,NA,1,5,NA,1,3,2,NA,5,NA,1,NA,2,2,4,1,NA,1,NA,4,NA,5,1,4,4,NA,3,2,NA,NA,3,3,NA,4,4,3,2,1,1,5,2,1,3,1,1,1,4,4,2,4,1,2,2,2,2,2,2,2,2,2,2,103
2023-11-20 16:34:19,44,4,NA,5,4,NA,1,5,NA,2,4,2,NA,NA,4,2,5,NA,3,5,1,NA,5,NA,1,4,NA,1,NA,3,4,2,NA,2,5,5,NA,3,3,NA,3,3,NA,2,4,NA,4,4,1,2,5,3,1,5,2,3,2,4,5,2,4,4,2,2,1,2,2,1,2,1,2,2,103
2023-11-21 10:22:44,44,NA,2,3,2,NA,3,1,4,NA,4,4,NA,5,4,NA,3,NA,1,NA,1,1,4,3,NA,4,2,NA,2,NA,4,1,4,NA,4,NA,4,3,NA,4,NA,4,4,NA,2,3,3,3,1,1,4,2,1,1,1,1,1,3,4,2,4,1,2,2,2,2,2,1,1,2,2,2,103
2023-11-21 14:30:39,44,NA,4,2,NA,3,3,3,4,NA,5,5,NA,NA,5,1,NA,1,1,NA,1,1,3,3,NA,5,1,NA,1,NA,4,NA,5,1,5,NA,1,5,NA,5,3,3,NA,NA,3,3,1,1,1,4,5,2,1,4,1,1,1,1,5,2,4,1,2,2,1,2,2,2,2,2,2,2,103
2023-11-21 18:06:24,44,4,4,NA,3,3,NA,NA,3,3,4,NA,1,5,NA,1,NA,1,1,5,NA,1,4,4,NA,NA,2,2,1,NA,4,NA,4,1,4,4,NA,3,3,NA,3,NA,3,2,NA,3,1,1,1,3,4,3,1,4,1,1,2,1,4,2,4,1,2,2,1,2,2,1,2,2,2,2,103
2023-11-28 12:04:57,44,3,3,NA,NA,3,3,3,4,NA,NA,4,2,5,NA,1,5,NA,1,4,NA,1,4,4,NA,4,3,NA,NA,4,4,1,5,NA,5,NA,1,4,2,NA,NA,4,4,NA,4,3,4,4,2,2,5,3,1,4,1,1,2,3,4,2,4,1,1,2,1,2,2,2,2,2,1,2,103
2023-11-28 14:10:20,44,5,5,NA,5,2,NA,4,5,NA,4,4,NA,4,3,NA,NA,3,2,3,2,NA,NA,3,3,NA,3,3,NA,3,3,2,NA,2,3,3,NA,NA,3,3,4,4,NA,NA,4,4,4,4,2,2,4,4,4,4,2,2,2,2,4,4,3,2,1,1,1,2,2,1,2,1,1,2,103
2023-11-28 16:20:30,44,5,5,NA,5,4,NA,5,4,NA,4,1,NA,5,NA,3,4,4,NA,4,NA,2,4,NA,4,NA,4,2,4,4,NA,2,NA,2,NA,4,4,5,2,NA,4,4,NA,2,NA,4,5,5,4,4,5,2,1,5,1,1,1,4,5,4,4,4,2,1,1,2,2,1,2,2,2,2,103
2023-11-28 18:07:15,44,4,4,NA,NA,2,4,NA,3,4,4,NA,1,5,NA,1,4,2,NA,NA,1,1,NA,1,3,4,3,NA,3,3,NA,1,4,NA,NA,4,2,NA,4,5,3,3,NA,NA,4,4,4,3,4,3,5,3,1,5,1,1,3,3,4,4,4,1,2,2,1,2,2,1,2,2,2,1,103
2023-11-01 08:52:34,45,1,1,NA,1,1,NA,1,NA,2,NA,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,4,1,1,3,1,1,3,2,4,4,3,3,2,2,2,2,2,1,1,1,2,1,67
2023-11-01 10:09:50,45,4,4,NA,1,NA,1,NA,2,2,NA,2,2,4,4,NA,NA,3,3,NA,3,2,4,NA,5,3,NA,2,NA,3,2,2,3,NA,NA,4,3,NA,4,3,NA,2,2,4,1,NA,4,1,1,1,4,3,3,4,2,2,3,2,4,4,3,2,1,2,1,1,2,1,1,1,2,1,67
2023-11-01 14:29:08,45,NA,5,2,4,NA,2,3,NA,2,4,3,NA,NA,4,4,4,NA,3,2,NA,4,4,NA,2,4,2,NA,5,NA,3,2,NA,3,2,2,NA,2,NA,3,NA,2,2,3,NA,3,4,5,2,3,3,4,2,4,4,3,4,3,3,4,2,3,1,1,1,2,1,2,1,2,1,1,67
2023-11-01 18:02:42,45,3,4,NA,4,4,NA,3,4,NA,NA,3,3,4,4,NA,4,NA,2,2,NA,4,NA,3,2,4,NA,3,5,NA,1,NA,2,5,NA,1,5,NA,4,2,2,NA,2,NA,2,2,5,5,2,2,1,5,2,3,4,5,5,3,2,5,3,3,1,1,1,2,2,1,1,2,2,1,67
2023-11-02 09:29:20,45,NA,3,1,3,NA,3,NA,2,3,NA,3,3,4,4,NA,3,2,NA,2,4,NA,3,NA,2,4,NA,2,4,2,NA,2,NA,3,NA,4,2,2,NA,4,NA,2,4,2,2,NA,4,2,2,2,3,4,3,2,3,3,4,2,3,3,4,3,1,2,1,2,2,1,1,1,1,2,67
2023-11-02 10:40:40,45,NA,4,2,4,NA,2,4,NA,2,4,2,NA,4,NA,4,4,NA,4,2,2,NA,NA,2,3,4,NA,2,4,NA,2,2,NA,3,4,NA,4,2,NA,2,3,3,NA,3,4,NA,4,2,2,3,4,3,2,4,3,4,2,4,4,3,2,2,1,2,1,2,2,1,1,2,1,1,67
2023-11-02 14:03:57,45,4,NA,2,NA,4,3,2,4,NA,NA,3,3,NA,2,2,3,3,NA,4,2,NA,3,NA,3,3,3,NA,4,2,NA,NA,4,2,3,NA,3,NA,3,2,NA,2,3,4,3,NA,5,2,2,3,4,3,2,4,2,2,4,3,4,4,2,2,1,2,1,2,2,1,1,2,2,2,67
2023-11-03 10:24:37,45,2,2,NA,3,3,NA,3,NA,2,3,NA,3,4,NA,2,3,3,NA,2,NA,4,NA,3,3,3,NA,2,NA,4,4,NA,4,2,NA,3,2,3,4,NA,2,3,NA,4,2,NA,3,2,3,3,2,3,3,3,2,2,2,2,4,2,2,2,1,2,1,2,2,1,1,1,2,1,67
2023-11-03 12:03:01,45,NA,4,2,2,2,NA,3,2,NA,3,3,NA,4,NA,2,4,2,NA,NA,3,3,NA,4,2,2,NA,2,NA,4,2,NA,2,2,3,4,NA,2,3,NA,4,2,NA,3,NA,2,4,3,3,2,2,3,2,4,2,3,4,2,4,3,3,3,2,1,1,1,1,1,2,1,2,2,67
