"CaseID","Age","Sex","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","BFI16","BFI17","BFI18","BFI19","BFI20","BFI21","BFI22","BFI23","BFI24","BFI25","BFI26","BFI27","BFI28","BFI29","BFI30","BFI31","BFI32","BFI33","BFI34","BFI35","BFI36","BFI37","BFI38","BFI39","BFI40","BFI41","BFI42","BFI43","BFI44","BFI45","BFI46","BFI47","BFI48","BFI49","BFI50","BFI51","BFI52","BFI53","BFI54","BFI55","BFI56","BFI57","BFI58","BFI59","BFI60"
"Survey1Emerging000599",23,1,4,3,4,3,2,3,4,4,2,5,3,4,3,3,3,3,3,3,3,4,4,2,4,2,2,3,4,3,3,2,4,4,2,5,3,3,3,4,4,4,2,4,4,3,2,2,4,3,1,2,3,5,3,4,2,3,2,4,4,3
"Survey1Emerging000600",25,1,4,5,2,3,4,4,5,3,4,5,2,1,5,1,4,2,5,4,3,5,4,1,1,4,1,2,4,1,4,2,4,5,5,3,5,2,2,4,2,5,4,1,5,4,2,4,1,1,3,2,2,5,4,2,2,4,4,1,2,4
"Survey1Emerging000601",23,1,5,5,1,5,3,5,5,1,1,5,1,4,5,1,1,5,1,5,4,5,5,1,1,4,3,1,5,1,5,3,5,5,5,2,5,1,4,5,4,5,5,5,5,5,2,4,1,1,3,1,3,5,5,1,1,5,5,1,1,3
"Survey1Emerging000602",25,1,1,5,4,2,1,1,5,5,1,5,1,4,5,5,5,5,1,5,5,5,1,2,1,2,1,4,5,2,2,1,5,4,2,5,5,2,2,4,5,5,4,4,4,1,1,1,2,4,1,1,5,5,5,5,1,4,4,2,5,5
"Survey1Emerging000603",18,1,2,5,4,4,4,4,5,4,5,5,3,3,3,3,4,5,2,4,4,4,4,2,4,5,2,4,5,2,2,2,5,4,2,5,5,3,2,4,3,4,2,5,5,4,1,3,3,3,2,4,2,5,5,4,2,3,4,2,4,4
"Survey1Emerging000604",25,1,4,5,2,4,3,2,4,4,4,4,1,3,5,2,4,4,1,4,4,5,4,1,4,4,5,5,5,1,4,2,5,4,4,4,5,4,2,5,1,2,4,1,5,4,2,5,1,1,4,1,2,5,5,1,3,4,5,1,2,4
"Survey1Emerging000605",19,-1,4,3,1,5,3,4,5,2,4,5,3,1,4,1,4,2,3,4,2,4,3,1,1,4,2,1,4,1,4,2,4,4,4,2,4,2,1,4,2,4,4,3,3,4,3,4,2,2,4,2,1,5,4,4,3,4,5,2,1,4
"Survey1Emerging000606",18,1,4,5,2,3,2,4,4,4,5,4,4,4,3,4,4,4,2,3,4,4,3,2,4,4,3,2,4,4,3,3,4,3,4,4,4,3,1,4,5,4,2,3,2,4,4,4,4,3,1,3,3,5,4,4,4,3,4,4,4,4
"Survey1Emerging000607",24,1,4,4,2,4,4,4,5,2,4,4,4,3,4,3,4,2,5,4,2,3,4,3,2,3,3,3,5,2,4,2,2,2,4,5,3,2,2,5,2,5,4,4,5,2,2,4,2,2,3,2,2,4,5,2,3,4,3,2,3,5
"Survey1Emerging000608",25,1,5,5,4,2,1,2,5,2,4,5,2,2,4,2,4,3,1,1,4,5,3,3,4,4,2,4,4,2,4,4,4,4,2,4,4,2,4,2,2,4,4,2,4,5,1,5,1,2,2,1,3,5,2,2,2,4,2,4,3,4
"Survey1Emerging000609",20,1,2,5,3,5,4,4,5,5,2,4,3,3,3,4,3,5,2,3,5,5,4,4,2,4,4,2,5,5,5,3,5,4,5,5,5,4,5,4,4,4,2,5,4,4,2,4,5,4,3,1,2,4,5,3,3,5,5,4,4,4
"Survey1Emerging000610",21,1,2,5,4,1,1,1,5,2,1,5,4,2,4,5,5,4,5,4,4,5,2,1,4,1,1,3,2,1,1,1,5,5,2,5,4,2,2,3,5,5,2,5,5,2,1,1,1,1,1,1,4,5,4,5,1,1,2,1,5,5
"Survey1Emerging000611",24,1,4,4,4,1,4,1,4,4,2,3,1,2,3,4,3,5,1,3,4,4,2,2,4,4,2,3,3,3,3,2,5,4,2,5,4,4,2,3,4,4,4,4,3,3,5,4,4,2,2,4,4,5,4,4,3,4,2,3,4,3
"Survey1Emerging000612",20,1,2,4,4,1,1,4,5,3,4,5,4,5,4,5,4,4,4,4,4,5,3,1,4,2,2,2,2,4,2,1,5,2,2,5,5,2,4,4,5,4,4,5,5,2,2,4,4,2,2,1,3,5,4,5,4,5,4,4,5,4
"Survey1Emerging000613",21,1,5,5,2,4,4,2,5,2,4,5,1,2,5,2,4,1,1,4,5,4,4,1,2,4,1,2,5,2,4,3,2,4,4,4,5,2,1,5,2,4,5,4,5,4,2,5,1,2,2,2,2,5,5,1,2,5,4,3,2,4
"Survey1Emerging000614",18,1,2,5,1,2,1,3,4,4,4,5,1,1,3,3,3,4,1,4,2,5,2,1,2,3,1,4,4,2,4,2,4,4,4,2,5,2,2,4,2,4,4,4,4,3,2,3,1,1,1,1,4,5,3,3,1,4,4,2,4,4
"Survey1Emerging000615",24,1,5,4,1,5,1,5,5,1,5,5,1,1,5,1,5,5,1,5,1,5,4,5,1,5,1,1,4,1,5,1,1,5,5,5,4,1,1,5,1,4,5,4,4,5,1,4,1,1,1,1,1,5,5,1,1,5,4,1,4,5
"Survey1Emerging000616",21,1,3,2,5,5,3,3,5,5,3,1,1,5,2,2,3,4,5,4,3,5,3,2,5,5,2,5,3,5,2,4,2,3,5,5,1,4,2,1,2,4,5,3,4,3,5,5,5,2,4,1,2,2,5,2,3,3,2,4,4,2
"Survey1Emerging000617",25,1,3,5,1,4,2,3,5,5,4,5,4,4,3,5,4,4,1,4,5,5,3,4,4,2,4,1,2,3,2,2,5,4,4,5,5,2,2,5,5,5,2,4,4,1,1,2,3,2,2,3,4,5,2,4,1,3,2,4,5,4
"Survey1Emerging000618",18,1,4,4,3,2,2,4,4,4,2,4,4,3,3,4,4,4,1,5,4,5,4,2,4,3,2,4,4,4,1,2,5,4,5,4,4,3,4,4,5,4,2,4,3,2,4,4,4,1,3,2,4,5,5,5,3,2,4,4,5,4
"Survey1Emerging000619",24,1,3,5,4,5,2,3,5,5,5,5,2,4,5,3,2,5,1,4,4,4,5,1,5,5,4,5,5,3,2,2,5,4,4,5,5,3,2,5,3,5,4,4,5,5,1,2,1,5,1,4,3,5,5,5,4,5,5,1,5,3
"Survey1Emerging000620",22,1,4,4,1,3,5,2,3,2,3,5,3,4,2,3,5,2,2,5,5,5,3,4,2,4,1,4,4,1,1,2,4,2,4,5,4,2,4,4,5,4,1,2,4,2,2,5,2,3,1,2,2,4,5,5,4,3,4,2,2,4
"Survey1Emerging000621",23,1,2,4,2,2,2,4,5,4,2,3,3,4,3,3,4,2,2,4,4,2,3,4,4,2,3,4,2,4,2,5,5,2,2,5,3,3,3,5,3,5,2,4,3,3,1,4,2,2,2,4,2,3,4,3,3,4,3,3,5,3
"Survey1Emerging000622",20,1,3,4,2,4,2,3,1,3,4,4,1,2,4,3,2,2,3,5,2,2,4,4,1,2,1,1,2,1,2,2,3,4,4,5,1,5,4,1,3,4,2,2,2,1,4,4,4,3,3,5,3,3,3,3,3,3,5,4,5,2
"Survey1Emerging000623",24,1,5,5,2,1,1,3,5,4,1,5,2,2,3,5,5,2,2,2,5,5,4,1,5,3,1,2,2,4,2,1,4,3,4,5,5,1,1,4,4,5,5,3,5,2,1,4,1,1,1,1,2,5,5,5,1,4,3,4,4,5
"Survey1Emerging000624",25,1,3,3,4,2,3,4,4,4,2,4,3,4,4,4,3,2,4,2,4,3,3,3,4,2,2,4,3,3,2,3,3,3,2,4,3,4,3,4,4,4,2,4,4,2,3,4,3,3,2,4,2,4,4,4,3,3,3,4,4,3
"Survey1Emerging000625",24,1,5,2,1,4,1,5,5,2,3,5,1,2,5,1,5,2,5,5,4,5,5,1,1,5,1,4,5,2,5,5,4,5,5,5,5,1,1,5,1,5,4,5,5,5,1,5,1,1,2,1,1,5,5,4,4,5,4,2,2,5
"Survey1Emerging000626",24,1,4,4,4,2,5,2,5,3,2,5,4,1,2,5,4,5,4,3,2,5,1,2,5,1,2,3,4,3,2,4,5,4,2,5,5,4,1,4,5,4,1,5,4,2,3,1,3,4,1,1,1,4,3,5,3,3,2,4,5,4
"Survey1Emerging000627",23,1,2,4,3,3,5,2,4,3,4,5,5,2,5,4,4,4,1,4,5,5,3,2,3,2,2,4,5,3,3,2,5,4,3,5,4,4,2,4,2,4,2,4,4,2,2,2,3,3,1,2,3,4,4,4,3,4,4,3,3,3
"Survey1Emerging000628",21,1,3,3,4,2,2,3,4,4,3,3,4,2,4,3,2,5,4,3,4,2,1,2,3,2,3,5,4,4,4,4,5,3,2,3,2,4,3,3,3,4,2,3,3,3,4,2,5,3,2,3,4,4,4,3,2,2,3,2,4,2
"Survey1Emerging000629",22,1,2,5,2,1,4,3,5,3,4,5,2,2,5,4,4,5,1,4,5,2,2,2,2,1,2,4,5,2,2,2,5,5,4,5,4,3,2,4,5,2,3,4,4,4,4,2,2,2,1,2,2,5,5,5,4,4,5,3,4,4
"Survey1Emerging000630",21,1,1,5,2,1,1,1,5,4,1,5,1,2,4,5,4,5,1,3,5,5,2,3,2,1,2,4,5,3,1,1,4,4,4,5,5,4,2,4,5,4,3,5,5,1,1,2,1,2,1,2,4,5,4,5,2,4,5,4,4,4
"Survey1Emerging000631",20,1,1,5,2,3,4,2,4,4,4,2,3,3,1,5,5,1,3,5,4,5,5,3,5,2,4,5,5,2,1,1,4,5,3,5,5,3,3,4,4,5,3,5,5,1,1,5,1,1,2,1,1,5,5,3,4,3,2,3,4,5
"Survey1Emerging000632",25,1,5,5,4,4,1,3,5,2,4,4,1,2,4,2,5,2,1,2,2,5,4,1,2,5,4,2,5,4,4,1,1,4,2,2,5,2,1,4,4,2,5,1,4,4,1,4,1,2,4,1,3,5,5,1,1,5,5,3,2,5
"Survey1Emerging000633",19,1,1,5,5,2,4,5,5,3,2,4,4,3,5,4,2,5,2,4,5,4,4,4,5,1,2,5,2,4,2,4,5,4,2,5,4,4,4,4,4,5,2,5,5,4,2,4,4,2,1,5,4,4,5,5,2,1,2,4,4,2
"Survey1Emerging000634",22,1,1,2,4,2,4,1,5,4,4,5,2,1,5,2,2,5,5,2,4,5,2,1,2,1,4,4,5,3,1,4,5,5,2,5,5,2,4,5,4,2,3,3,5,5,4,1,4,4,1,4,3,5,5,5,2,5,5,1,4,2
"Survey1Emerging000635",23,1,1,4,2,2,3,2,5,3,3,3,3,4,4,4,3,5,2,4,5,2,2,1,3,2,4,4,4,2,2,1,5,3,4,5,3,3,2,4,4,3,3,4,4,3,3,2,3,2,1,5,3,5,4,4,3,3,3,2,3,3
"Survey1Emerging000636",21,1,4,4,2,2,4,3,5,4,4,4,3,3,5,4,3,3,4,4,5,5,4,3,2,4,2,3,3,3,3,2,4,4,3,5,5,3,1,4,2,4,4,3,5,3,1,5,4,3,3,2,3,5,4,2,5,4,3,3,4,4
"Survey1Emerging000637",20,1,4,4,2,4,4,3,4,4,4,5,4,2,4,3,4,4,4,4,3,4,3,2,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,4,5,4,4,3,3,2,4,4,4,3,2,2,4,5,4,4,4,5,4,4,5,4
"Survey1Emerging000638",19,1,4,4,2,4,1,4,4,3,3,4,2,3,5,3,4,5,4,2,4,5,5,2,2,4,1,5,4,3,3,1,4,4,3,2,5,2,4,4,2,4,4,4,3,2,1,5,2,1,2,1,2,3,2,1,2,3,2,3,4,4
"Survey1Emerging000639",22,1,5,1,5,1,4,5,5,1,2,5,1,1,5,4,5,1,3,2,5,5,5,2,1,5,4,4,1,1,2,2,1,5,1,1,2,1,4,5,1,3,5,4,5,3,2,4,4,1,1,2,1,4,5,3,3,5,4,4,3,4
"Survey1Emerging000640",22,-1,5,5,1,5,1,5,5,1,5,4,4,2,5,5,5,4,2,5,5,5,5,1,1,5,4,1,5,3,5,1,2,5,5,4,5,1,1,5,5,5,5,1,5,5,1,5,1,1,5,5,2,5,5,3,2,5,5,1,5,5
"Survey1Emerging000641",22,1,5,5,2,3,4,4,5,2,4,5,2,3,4,4,4,2,4,4,4,3,5,4,4,4,2,4,5,4,1,2,5,5,4,5,4,1,4,3,4,4,4,5,2,2,4,5,2,1,1,2,2,5,2,4,4,5,4,4,4,4
"Survey1Emerging000642",23,1,1,5,4,1,3,1,5,5,1,3,5,3,3,5,2,5,5,3,5,5,1,3,5,1,3,5,3,2,1,4,5,3,3,5,5,3,4,2,5,4,1,4,3,1,5,1,4,2,5,1,5,3,1,5,5,1,2,5,5,3
"Survey1Emerging000643",19,1,4,5,1,4,3,5,5,5,4,4,3,3,5,2,4,5,4,5,5,3,5,3,2,5,5,3,3,3,3,4,5,5,5,4,3,5,1,5,3,4,3,4,5,4,1,5,4,1,4,1,4,5,5,4,3,4,5,1,3,3
"Survey1Emerging000644",25,1,4,4,3,4,2,4,4,3,5,4,2,2,5,2,4,2,2,3,4,4,3,2,3,4,2,3,4,2,4,5,3,4,3,2,5,2,3,4,3,4,4,2,4,4,2,3,3,4,4,2,3,4,3,3,2,4,4,3,2,4
"Survey1Emerging000645",25,1,2,4,1,3,2,4,5,2,2,3,3,4,3,3,2,5,4,5,4,2,4,3,4,3,4,3,1,3,3,3,4,5,5,4,2,2,1,4,5,5,3,5,5,5,3,1,4,1,1,4,2,5,5,5,2,2,2,3,3,4
"Survey1Emerging000646",19,-1,5,5,3,5,5,2,5,2,5,5,5,3,4,2,5,1,5,5,3,5,5,5,2,5,3,1,5,2,5,5,3,5,3,5,5,1,2,5,3,3,5,4,5,4,3,5,1,3,3,2,2,5,5,1,3,5,5,4,5,5
"Survey1Emerging000647",20,1,5,5,2,1,4,5,5,2,4,5,5,1,5,4,5,3,5,2,5,5,5,3,4,3,1,5,5,5,2,1,4,5,2,5,4,1,5,4,4,5,1,4,5,1,1,5,5,5,1,1,1,5,4,4,5,4,5,4,4,5
"Survey1Emerging000648",21,1,5,5,5,4,5,5,5,5,3,5,3,4,4,2,5,4,4,3,5,5,4,2,4,4,1,3,5,4,3,1,5,4,3,4,5,3,4,4,3,5,5,3,5,3,2,4,5,2,3,1,5,5,4,2,5,5,2,5,5,5
"Survey1Emerging000649",20,1,2,5,2,2,1,3,5,4,2,4,2,4,4,5,3,5,1,4,4,5,4,3,4,2,2,3,4,2,2,2,5,5,4,5,5,4,2,4,5,5,3,2,5,2,1,3,1,2,1,1,5,5,4,4,2,3,4,4,5,4
"Survey1Emerging000650",23,1,5,5,1,3,5,4,5,3,4,5,4,4,4,5,4,4,4,4,4,5,5,2,4,4,3,4,4,1,3,4,4,5,5,2,5,2,3,5,3,4,4,4,4,4,1,4,2,1,3,1,2,5,5,4,4,4,4,2,4,4
"Survey1Emerging000651",21,1,4,5,4,1,1,1,5,2,2,5,4,1,5,4,3,1,1,2,4,5,2,1,5,1,1,5,5,3,2,3,4,4,1,5,5,5,1,2,5,5,2,1,5,2,1,5,1,4,1,1,5,5,5,1,1,4,5,2,4,4
"Survey1Emerging000652",23,1,5,5,3,5,2,4,5,3,5,4,1,3,5,3,4,1,5,4,4,5,5,1,2,5,2,2,3,1,5,4,1,5,2,2,4,1,1,5,2,4,5,3,5,5,1,5,1,2,2,2,1,5,5,1,2,4,5,2,1,3
"Survey1Emerging000653",19,1,1,4,5,1,4,2,5,5,1,5,4,4,1,5,4,5,1,4,2,5,2,1,5,2,1,5,4,5,1,4,5,4,1,5,4,4,2,4,5,5,1,5,4,2,1,2,4,4,1,5,4,5,4,5,2,2,1,4,4,2
"Survey1Emerging000654",22,1,2,5,4,3,2,2,5,3,1,5,3,4,3,5,5,4,1,4,5,5,3,3,1,4,1,4,5,4,3,1,5,5,2,5,4,3,1,5,5,4,5,5,5,3,2,3,3,1,1,1,4,5,5,5,1,3,4,4,4,4
"Survey1Emerging000655",24,1,2,5,1,4,1,2,5,2,4,5,1,2,5,1,5,4,5,5,4,5,4,1,1,5,1,2,5,1,4,1,4,5,5,5,5,2,1,5,1,5,4,2,5,5,1,4,1,1,2,1,2,5,5,1,3,4,4,1,1,5
"Survey1Emerging000656",23,-1,3,5,5,4,2,3,3,4,4,4,5,3,5,2,3,3,4,4,4,5,3,2,4,3,3,1,5,5,4,4,5,3,4,4,5,1,3,2,3,4,3,5,5,3,4,2,4,2,4,5,5,4,4,3,5,2,5,4,3,2
"Survey1Emerging000657",20,1,5,5,4,3,2,1,5,4,5,5,1,1,4,1,3,1,2,3,2,4,3,1,4,4,2,4,4,2,4,1,4,5,2,5,4,3,1,4,1,4,3,1,4,3,2,4,1,2,2,3,4,5,4,1,2,5,4,2,4,4
"Survey1Emerging000658",25,-1,3,4,4,2,1,3,4,4,5,5,4,4,4,3,5,4,3,2,4,1,4,4,5,3,1,5,2,4,4,4,4,5,2,4,3,4,4,3,5,4,2,5,4,5,4,4,4,2,1,4,5,5,4,4,3,4,4,2,2,4
"Survey1Emerging000659",19,1,1,4,4,1,2,2,5,4,4,4,1,2,3,5,3,5,4,4,4,5,2,2,4,4,4,4,4,4,1,4,5,4,4,5,5,2,4,4,4,2,2,4,4,4,3,2,3,2,1,1,4,3,4,4,2,4,4,4,5,3
"Survey1Emerging000660",20,1,4,5,2,3,3,5,5,3,4,5,3,1,4,4,4,4,3,4,3,5,4,3,3,4,4,4,3,3,5,4,4,2,4,3,5,2,1,4,1,4,5,4,4,5,2,3,3,1,3,3,3,5,4,3,4,4,5,3,4,5
"Survey1Emerging000661",25,1,4,5,5,4,2,2,5,4,5,5,2,2,5,4,5,5,5,5,5,5,1,1,4,4,1,4,5,5,2,2,5,1,2,4,5,1,4,5,2,5,5,4,5,2,1,1,4,4,1,1,5,5,5,4,1,5,5,5,5,2
"Survey1Emerging000662",22,-1,2,2,2,4,1,3,5,1,1,4,2,4,5,2,4,5,4,4,5,4,3,3,4,3,1,4,4,2,4,5,4,3,4,1,4,5,1,4,5,4,2,5,5,4,3,2,5,1,4,2,3,4,5,5,3,3,1,1,2,3
"Survey1Emerging000663",23,1,4,5,1,3,1,4,4,4,2,4,2,4,3,4,4,3,5,4,4,5,4,3,2,1,2,5,5,5,2,2,3,4,4,5,4,2,3,4,5,5,3,4,4,2,2,4,3,1,1,2,2,4,4,5,1,3,3,3,4,4
"Survey1Emerging000664",22,1,4,3,2,4,3,4,4,2,4,5,1,4,4,4,5,4,1,5,4,5,3,2,4,4,2,4,3,4,4,2,5,4,4,2,5,2,5,4,2,5,4,4,4,5,4,2,4,1,3,1,4,4,4,3,2,3,2,2,1,4
"Survey1Emerging000665",22,1,2,5,4,1,4,5,5,4,3,3,3,3,3,3,3,3,1,3,4,3,5,3,4,2,5,4,3,3,2,4,3,3,4,5,3,2,2,3,2,2,3,3,5,2,2,4,2,1,3,3,3,5,3,3,4,3,2,1,4,3
"Survey1Emerging000666",23,1,5,5,3,5,2,5,5,2,5,5,1,4,5,2,4,4,1,5,5,5,5,4,1,3,1,1,5,5,4,5,5,5,4,3,5,1,4,5,3,5,4,3,5,4,1,5,4,1,2,1,4,5,5,4,3,3,4,4,3,2
"Survey1Emerging000667",20,1,2,3,4,4,4,5,3,3,4,4,3,4,4,4,3,4,3,4,5,4,4,3,4,4,2,4,2,4,2,2,5,3,3,3,4,4,4,4,3,4,3,4,4,2,4,2,4,2,5,4,1,3,5,4,3,3,3,3,5,4
"Survey1Emerging000668",25,1,2,4,3,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,2,4,2,1,2,3,2,4,4,2,3,3,4,4,3,4,4,3,2,4,4,3,3,3,4,3,2,2,2,2,2,2,4,4,4,3,2,4,4,2,4,4
"Survey1Emerging000669",21,1,5,5,5,5,1,3,5,1,1,5,1,1,5,5,5,1,1,3,1,5,5,1,2,5,1,4,5,1,1,1,1,5,2,1,5,1,1,5,4,5,4,3,5,5,1,5,1,2,1,1,1,5,5,5,5,5,5,4,2,4
"Survey1Emerging000670",24,1,4,3,3,2,2,4,4,3,3,4,2,4,4,4,4,5,3,3,4,3,4,4,4,3,5,3,4,3,2,5,4,3,3,5,4,3,4,4,5,4,2,4,4,2,4,3,4,3,1,4,4,4,3,5,3,3,4,4,4,4
"Survey1Emerging000671",21,1,5,4,2,5,1,4,5,2,4,5,4,4,5,4,5,4,1,5,1,5,4,2,4,4,1,2,1,1,1,1,5,5,4,2,5,1,5,5,5,5,4,4,5,2,2,5,4,2,4,1,2,5,5,5,2,4,4,5,2,4
"Survey1Emerging000672",24,-1,3,3,3,5,2,3,4,5,4,4,4,3,4,3,4,3,2,3,3,3,3,2,2,5,2,4,5,3,5,1,3,3,3,1,4,2,3,4,2,4,2,3,5,4,1,3,4,1,5,4,3,5,4,1,2,3,3,4,2,4
"Survey1Emerging000673",19,1,3,3,2,5,2,2,1,4,4,3,4,3,2,1,4,3,3,4,3,4,2,3,4,4,2,2,1,4,3,4,2,2,4,3,4,3,2,2,4,2,3,5,2,2,4,4,3,2,3,3,1,1,4,4,2,2,4,4,3,3
"Survey1Emerging000674",18,1,5,5,3,2,4,5,5,5,5,5,1,5,3,5,5,1,1,2,5,5,4,1,1,5,1,5,1,5,2,1,1,5,2,5,5,5,2,5,5,5,5,5,5,2,1,5,3,1,1,1,5,5,5,4,1,5,5,3,5,5
"Survey1Emerging000675",18,1,5,5,2,2,2,1,5,4,3,5,2,3,5,4,4,4,5,5,4,5,5,4,2,2,1,3,5,4,2,1,5,4,5,5,5,2,4,4,5,5,4,2,4,3,1,4,4,2,1,1,2,4,5,5,2,4,5,4,4,4
"Survey1Emerging000676",21,1,5,5,1,3,1,3,5,1,5,5,3,3,5,1,5,3,1,5,3,5,3,1,1,3,3,1,5,1,3,1,5,5,5,5,5,1,1,3,1,5,5,5,5,5,2,5,2,2,2,2,3,5,5,3,3,5,4,4,3,5
"Survey1Emerging000677",23,-1,3,3,3,1,5,3,5,1,4,3,3,1,4,2,4,5,5,4,3,5,4,2,3,3,3,5,4,3,1,3,5,1,5,3,3,3,1,5,4,2,4,3,5,4,5,4,3,4,3,4,5,4,3,3,5,4,3,3,4,5
"Survey1Emerging000678",18,1,3,4,1,4,3,2,4,2,4,4,2,2,4,2,3,4,4,4,2,4,4,2,3,4,3,2,3,2,4,2,2,2,4,3,4,2,2,4,4,3,3,4,4,4,3,3,2,1,2,2,3,5,4,2,3,4,4,4,2,3
"Survey1Emerging000679",22,1,1,5,5,3,4,3,4,2,2,2,5,5,5,4,3,5,4,4,4,5,4,4,3,5,4,4,4,3,4,4,5,4,4,5,3,4,5,5,4,3,4,3,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4
"Survey1Emerging000680",20,1,2,5,2,1,4,3,4,3,3,5,2,3,4,4,3,4,3,3,4,2,3,2,3,2,3,3,5,3,1,3,5,4,5,5,3,2,2,4,5,5,3,3,4,1,5,4,3,2,2,4,4,4,4,5,3,4,5,3,5,3
"Survey1Emerging000681",19,1,2,5,5,1,3,1,5,5,1,5,1,4,2,5,2,1,5,2,5,4,1,1,5,1,1,5,2,2,1,5,4,4,2,5,5,3,1,2,5,3,5,4,2,2,4,5,1,1,1,3,5,5,2,5,1,5,5,4,5,1
"Survey1Emerging000682",24,1,4,5,1,2,1,4,5,1,2,5,1,5,5,2,5,2,2,5,5,5,2,1,1,4,2,1,5,2,2,5,4,4,2,5,5,2,1,5,2,5,5,2,5,2,1,2,1,4,2,1,2,5,5,2,2,5,2,2,5,4
"Survey1Emerging000683",22,1,4,3,4,4,2,2,4,4,2,4,2,4,4,5,4,3,2,4,4,4,4,4,1,1,2,5,2,2,2,2,4,4,4,5,4,4,4,5,4,4,1,4,5,4,2,4,2,4,2,2,4,4,4,4,3,4,2,4,4,2
"Survey1Emerging000684",21,1,4,5,3,5,3,2,5,4,5,4,4,2,5,1,5,3,1,5,4,4,3,3,2,4,2,3,5,2,5,2,3,5,3,5,5,4,3,4,2,4,1,4,5,5,3,4,1,2,1,3,4,5,5,2,3,4,5,3,2,5
"Survey1Emerging000685",21,-1,3,4,4,4,5,4,4,4,4,4,1,5,4,1,4,4,4,4,4,5,4,2,3,4,4,3,4,4,4,4,4,4,3,4,4,2,2,4,3,4,3,5,4,5,2,2,4,2,3,3,2,4,4,1,3,4,3,3,3,4
"Survey1Emerging000686",20,-1,4,5,5,2,1,2,5,5,1,5,2,4,5,4,2,3,1,1,4,5,1,4,4,1,1,5,5,4,2,4,4,3,1,5,5,4,2,4,4,5,2,4,4,2,2,4,1,5,1,2,4,5,5,4,1,4,5,4,5,3
"Survey1Emerging000687",20,1,3,4,2,4,4,3,5,2,4,4,2,3,4,4,4,5,4,4,4,4,5,2,2,4,2,2,3,2,2,3,4,4,5,3,4,2,2,4,4,3,3,2,5,3,2,2,2,2,2,3,4,5,4,2,2,4,4,2,3,4
"Survey1Emerging000688",25,1,5,5,3,3,1,5,4,2,4,5,2,2,4,5,4,1,1,3,4,5,5,4,3,4,1,4,5,2,2,1,1,5,2,5,5,1,5,5,4,5,5,4,5,2,1,5,1,1,2,1,1,4,3,4,1,5,4,5,5,5
"Survey1Emerging000689",23,-1,3,5,4,5,2,3,5,5,3,5,2,4,5,3,4,4,2,5,5,5,5,2,2,5,1,5,5,5,4,1,5,5,4,5,5,3,4,5,5,5,4,5,5,3,1,4,4,2,2,3,4,5,4,4,2,4,5,3,5,5
"Survey1Emerging000690",25,1,5,5,1,5,3,5,5,1,5,5,3,4,5,3,5,3,1,2,4,5,3,1,3,5,2,4,5,2,3,1,4,5,5,4,5,2,1,5,4,5,5,4,5,4,1,5,1,1,3,1,1,5,4,1,2,5,5,2,4,5
"Survey1Emerging000691",25,1,1,5,4,2,4,4,5,2,5,4,2,4,5,5,2,5,4,5,5,2,2,1,2,5,5,5,4,2,2,4,2,5,5,5,4,4,1,5,5,5,4,5,5,4,4,1,2,1,5,4,5,5,5,5,3,4,2,4,5,1
"Survey1Emerging000692",24,1,4,4,2,2,2,4,5,4,4,5,2,4,5,5,4,4,4,3,4,4,3,4,4,1,2,4,4,4,1,4,4,4,5,5,5,1,4,5,4,5,2,5,5,1,5,4,5,2,2,2,5,5,4,5,4,4,2,2,5,4
"Survey1Emerging000693",25,1,1,5,1,1,1,5,5,4,1,5,4,5,5,5,5,1,2,5,5,5,5,5,4,1,1,4,5,3,1,1,4,5,5,5,5,2,4,5,5,5,2,5,5,1,2,5,5,1,1,1,1,5,5,5,2,5,5,2,5,5
"Survey1Emerging000694",22,1,5,5,2,5,2,3,5,2,5,4,2,2,5,4,5,2,5,3,3,4,5,1,2,2,2,2,5,2,4,1,3,5,2,4,4,2,2,5,4,5,2,4,4,3,2,5,1,1,2,4,2,5,5,4,2,5,4,4,4,2
"Survey1Emerging000695",24,1,4,5,5,2,1,4,5,2,5,5,1,4,5,5,5,1,1,1,5,5,5,4,2,5,1,5,2,4,2,1,4,4,4,4,5,2,4,5,4,4,4,2,5,4,1,5,4,2,1,1,2,5,5,5,1,5,3,5,5,4
"Survey1Emerging000696",24,1,3,5,1,3,4,1,5,1,5,5,3,2,5,3,4,4,1,4,3,5,2,4,1,4,3,1,5,1,1,5,5,5,5,3,5,3,3,5,1,3,5,1,5,3,2,3,1,1,4,3,3,5,5,1,3,5,5,3,3,4
"Survey1Emerging000697",25,1,1,5,1,5,1,4,5,1,5,5,1,1,5,1,1,5,1,5,1,5,4,1,1,1,1,1,5,4,5,1,5,5,5,1,5,2,5,5,1,5,2,1,5,5,1,1,1,1,5,1,1,5,5,1,1,4,5,1,1,5
"Survey1Emerging000698",22,1,5,5,1,2,4,5,5,4,2,4,2,2,5,5,4,4,5,5,4,3,4,1,2,4,2,5,5,4,2,4,5,5,5,5,4,3,2,5,4,5,4,3,5,4,2,5,2,1,2,2,2,5,5,4,4,4,4,4,4,3
