"","Sociab.1","Compass.1","Organiz.1","Anxiety.1","Aesth.1","Assert.1","Respect.1","Product.1","Depres.1","Curious.1","Energy.1","Trust.1","Respons.1","Volat.1","Creativ.1","Sociab.2","Compass.2","Organiz.2","Anxiety.2","Aesth.2","Assert.2","Respect.2","Product.2","Depres.2","Curious.2","Energy.2","Trust.2","Respons.2","Volat.2","Creativ.2","Sociab.3","Compass.3","Organiz.3","Anxiety.3","Aesth.3","Assert.3","Respect.3","Product.3","Depres.3","Curious.3","Energy.3","Trust.3","Respons.3","Volat.3","Creativ.3","Sociab.4","Compass.4","Organiz.4","Anxiety.4","Aesth.4","Assert.4","Respect.4","Product.4","Depres.4","Curious.4","Energy.4","Trust.4","Respons.4","Volat.4","Creativ.4"
"842",4,5,5,3,2,3,5,1,2,4,3,5,3,1,4,1,1,4,4,4,1,5,2,1,3,1,5,2,2,2,1,5,4,5,5,3,2,4,3,5,2,4,5,2,5,2,4,4,5,1,1,5,1,3,4,3,5,5,3,3
"843",4,4,4,2,4,3,4,3,2,4,4,3,4,3,4,3,3,4,4,2,3,4,3,2,3,4,3,2,2,4,3,4,4,2,2,3,2,4,3,4,4,2,4,2,4,4,3,4,2,2,3,4,4,2,3,4,3,2,2,4
"844",5,5,3,3,2,4,5,1,3,5,3,2,4,3,5,1,1,5,4,4,4,2,2,1,3,5,5,1,3,1,1,5,5,3,5,3,2,5,3,4,5,1,3,2,2,4,2,3,3,2,3,5,5,3,3,5,4,3,1,4
"845",4,5,5,1,2,3,5,2,1,5,5,3,3,1,2,3,1,4,2,5,4,4,2,2,5,5,5,3,4,1,2,5,3,3,5,2,5,5,1,3,5,5,5,4,2,5,5,1,2,1,1,3,5,3,4,5,5,5,1,5
"846",4,4,4,2,3,4,4,4,2,4,4,3,4,2,4,4,2,4,2,3,4,4,4,2,3,4,5,4,2,4,4,4,4,2,3,4,4,4,2,4,4,4,4,2,4,4,4,4,2,3,4,4,4,2,3,4,4,4,2,4
"847",5,5,3,1,3,5,5,3,1,5,5,3,4,2,5,5,4,3,3,5,5,5,3,1,5,3,3,2,1,4,5,5,4,1,5,5,3,5,3,5,5,3,4,1,5,5,3,5,2,5,3,5,5,3,3,5,4,3,3,5
"848",3,3,3,2,4,3,5,2,3,4,2,3,3,5,4,2,5,4,4,5,3,3,1,4,4,2,4,2,4,5,1,4,4,4,5,4,3,3,4,4,2,2,2,3,3,2,2,4,4,4,2,5,4,5,4,3,4,1,3,4
"849",4,5,3,5,1,2,4,1,3,3,2,4,3,5,3,2,5,4,4,5,1,3,3,2,3,2,4,2,5,2,1,4,2,5,5,4,3,3,5,5,3,4,3,3,3,3,2,3,5,5,1,5,3,5,1,5,2,3,3,4
"850",3,3,3,2,2,3,3,1,2,5,2,3,3,5,3,2,2,5,5,5,4,3,1,3,3,2,2,2,5,5,2,3,3,3,4,3,1,3,1,5,1,1,1,5,3,1,2,5,3,2,3,4,3,4,3,3,1,2,5,5
"851",4,4,2,4,2,4,4,3,2,4,2,2,4,4,4,2,2,4,4,4,4,5,2,2,3,2,4,2,2,2,3,4,4,2,4,2,2,1,4,4,2,4,4,2,2,4,2,2,5,1,5,4,3,4,2,4,4,2,4,4
"852",4,4,2,4,2,5,4,2,2,4,5,2,4,4,4,1,2,2,4,3,5,3,4,3,3,1,2,3,2,4,1,4,2,4,4,4,2,4,4,4,2,2,4,2,4,4,2,2,5,4,5,4,5,5,4,2,2,2,2,4
"853",3,4,4,2,2,4,4,4,2,5,2,2,4,2,5,2,4,4,4,2,4,2,4,2,4,4,2,4,2,4,2,5,3,2,2,2,4,4,2,5,3,1,4,2,5,2,4,2,4,2,4,4,4,2,3,4,2,2,2,4
"854",2,5,5,5,4,1,5,1,5,2,3,2,3,2,4,4,5,2,4,4,5,1,1,4,1,2,2,1,5,3,3,5,1,5,4,3,1,2,5,5,3,3,2,3,3,5,4,1,5,2,5,4,2,5,4,5,3,1,5,2
"855",4,3,4,3,2,3,4,4,3,3,4,3,4,2,3,3,2,3,2,3,4,4,3,2,4,4,5,4,3,4,2,4,3,3,4,4,4,4,2,4,4,4,3,2,4,3,4,5,3,4,3,4,4,3,3,3,4,5,3,3
"856",4,4,2,3,3,4,4,1,2,4,2,2,4,4,3,2,2,4,4,4,3,5,4,2,5,2,4,2,2,1,2,2,4,5,4,3,5,3,5,4,3,4,5,2,4,4,2,5,5,4,3,4,5,4,2,4,5,2,4,4
"857",5,4,2,1,2,3,4,3,1,4,1,3,5,4,4,1,2,4,5,4,5,3,2,2,1,3,5,2,1,3,1,4,3,2,5,1,2,5,3,4,5,4,1,4,2,5,2,1,1,3,4,4,2,3,5,4,3,4,5,5
"858",4,5,3,3,3,3,5,3,1,4,3,3,3,3,3,3,1,3,3,5,5,5,3,3,3,4,5,3,1,2,3,3,3,5,5,1,3,4,3,3,3,2,5,3,3,3,3,3,3,5,3,5,5,3,3,3,3,4,3,3
"859",3,4,3,1,3,4,4,2,1,4,4,3,5,4,4,3,2,3,4,4,3,3,4,1,4,2,4,4,3,1,3,4,2,3,4,4,2,4,3,4,3,3,4,2,4,4,3,4,3,5,5,5,4,2,3,4,4,2,3,3
"860",4,4,4,2,4,5,4,4,1,3,2,4,4,3,3,4,1,5,5,4,3,4,3,3,2,2,2,3,4,2,3,4,3,3,3,3,1,3,5,2,2,2,5,1,3,1,3,3,2,3,5,3,4,2,5,3,4,4,3,4
"861",4,4,2,2,2,4,4,5,2,2,5,2,4,1,4,2,5,5,1,4,4,5,5,1,4,2,4,5,2,5,3,5,4,2,4,2,2,5,1,5,4,2,4,2,2,4,4,4,4,2,2,4,4,1,2,4,4,2,4,4
"862",1,5,5,4,1,1,5,5,5,5,1,1,4,5,5,1,5,5,5,5,1,5,1,5,5,2,5,2,5,1,1,5,5,5,5,1,5,4,5,5,1,1,5,2,2,1,5,5,5,2,1,5,4,5,5,2,2,5,5,1
"863",5,4,5,2,3,4,5,5,1,4,4,5,5,1,4,1,4,5,1,4,4,1,5,1,3,5,3,4,2,5,3,5,5,2,5,3,5,5,2,4,5,4,5,2,5,3,5,5,2,4,5,5,5,1,4,5,5,5,4,5
"864",4,4,4,2,3,4,5,4,2,3,4,3,4,2,5,2,4,4,3,3,4,4,4,1,3,5,4,4,3,4,2,5,3,3,4,3,4,5,2,4,4,2,4,2,4,4,4,5,3,2,5,5,5,2,3,4,3,5,3,3
"865",4,4,2,2,5,4,5,3,2,5,4,2,5,3,5,2,5,2,4,5,4,2,2,4,5,4,4,4,3,5,2,4,3,4,5,3,5,5,4,5,3,2,4,2,5,4,4,3,2,5,4,5,5,4,5,4,2,4,2,5
"866",1,5,2,3,1,3,5,1,1,5,5,5,4,5,3,1,3,3,5,4,3,3,1,2,2,1,5,2,5,2,1,5,3,5,3,3,5,3,5,4,1,1,3,3,2,1,1,5,5,3,2,5,5,5,3,1,3,2,4,4
"867",4,5,2,1,1,2,5,3,1,5,2,5,4,4,5,1,1,5,4,5,5,5,3,3,5,3,5,2,2,5,1,5,5,2,5,5,2,5,2,5,3,2,5,2,2,4,2,4,2,5,3,5,4,2,5,5,5,2,1,2
"868",2,4,2,5,3,3,5,1,3,5,3,3,4,4,4,1,4,4,4,2,2,4,1,3,3,2,1,3,2,1,1,4,3,4,1,4,4,2,4,5,2,2,3,3,2,2,4,5,5,1,2,4,4,4,4,3,2,2,2,4
"869",4,4,4,2,4,4,5,3,3,4,3,4,3,2,4,4,4,4,3,4,4,4,3,2,4,4,4,5,2,4,3,4,4,2,4,4,4,4,2,2,4,2,4,2,4,4,3,4,2,4,2,5,4,2,4,4,4,4,2,4
"870",4,5,5,1,5,3,5,2,1,5,5,2,5,1,4,2,5,4,1,5,5,5,5,1,5,5,5,4,1,5,5,5,3,1,5,4,5,5,2,5,5,4,4,1,5,3,2,5,5,5,4,5,4,2,5,5,3,3,1,5
"871",4,5,1,2,2,4,5,2,1,5,2,2,4,2,5,3,1,2,4,2,4,1,1,4,5,2,5,2,1,5,3,4,2,5,3,4,2,5,1,5,4,1,5,1,5,5,5,2,4,5,2,5,5,1,5,4,5,2,2,4
"872",3,5,3,1,2,4,4,2,2,4,1,3,2,5,5,2,5,4,5,1,5,2,2,2,4,5,5,3,1,3,3,5,3,3,3,3,3,5,1,5,5,2,5,1,3,4,3,5,1,3,4,3,5,2,2,3,5,3,3,3
"873",4,4,3,4,2,4,5,2,2,4,4,3,4,4,2,2,4,3,3,4,4,4,2,2,4,2,4,2,4,4,1,5,2,4,3,2,3,3,3,2,2,2,4,3,5,4,3,4,4,4,2,5,2,3,3,1,3,3,2,2
"874",5,3,4,4,2,3,5,1,1,5,4,2,5,2,4,1,2,5,4,4,2,2,4,5,5,2,4,4,1,4,1,2,3,5,4,3,1,4,2,4,3,2,4,2,5,5,2,2,4,4,1,5,5,2,5,3,2,1,3,2
"875",1,2,1,2,3,4,2,2,3,2,2,4,3,5,5,3,3,5,4,4,2,2,2,1,4,4,3,2,1,2,4,1,4,5,2,4,1,2,2,5,5,1,4,2,1,2,5,5,4,3,2,5,2,3,1,4,5,1,2,5
"876",2,4,4,4,4,2,2,2,4,4,4,2,2,3,4,2,3,2,4,2,2,4,4,4,5,4,4,4,2,4,2,3,4,4,4,4,5,4,4,4,2,2,4,2,2,4,4,4,5,4,2,4,2,5,4,2,2,3,1,3
"877",5,5,1,1,1,4,5,3,1,5,1,1,5,5,5,2,1,5,4,5,5,1,1,1,1,1,5,1,1,1,1,3,4,1,4,3,1,5,5,5,5,3,5,1,1,5,3,5,1,1,1,5,5,5,1,5,5,5,5,5
"878",2,3,3,2,4,3,5,1,3,5,4,2,5,3,4,2,2,5,3,3,2,2,3,2,5,4,3,4,3,3,1,3,5,5,4,4,2,5,4,5,2,1,5,2,1,2,2,5,5,2,2,4,5,4,2,3,2,4,3,3
"879",3,5,5,3,4,3,5,5,3,4,5,5,5,2,4,3,5,4,4,4,4,4,2,3,5,4,5,4,2,5,2,1,5,4,4,4,5,4,1,3,4,3,5,2,4,4,5,5,5,5,3,5,4,1,3,4,4,5,1,4
"880",4,5,4,3,1,2,5,3,2,5,4,3,4,3,4,2,1,3,3,5,3,5,4,4,4,4,5,4,2,5,2,4,4,4,4,3,4,4,4,5,3,4,4,2,4,3,5,4,4,5,3,5,3,4,5,4,4,2,2,3
"881",2,5,3,1,3,3,5,4,2,5,4,4,4,1,4,2,4,5,2,2,3,5,4,2,4,4,4,4,1,3,3,4,5,3,3,3,5,5,2,4,4,3,5,1,3,4,4,4,3,2,3,5,5,2,3,4,4,4,1,3
"882",3,5,3,2,2,4,5,3,2,4,4,3,4,4,3,2,2,4,4,3,3,2,2,3,4,2,4,4,2,4,2,3,4,4,4,2,4,4,4,4,3,2,4,3,4,3,3,3,2,2,3,5,4,4,3,4,4,2,4,4
"883",5,3,4,2,2,3,5,4,2,3,2,3,2,3,4,2,4,2,2,1,2,5,2,3,4,2,2,4,3,3,3,5,4,2,2,2,3,2,2,3,4,2,4,3,2,4,2,3,4,1,4,4,4,1,2,3,3,3,2,2
"884",2,5,1,5,4,1,5,2,5,5,2,3,1,5,3,2,2,5,5,4,1,5,1,4,4,1,4,4,5,4,2,3,2,5,4,2,2,2,4,5,2,1,1,5,2,3,4,2,5,3,1,5,4,4,5,4,2,3,4,4
"885",2,2,3,4,5,3,1,4,4,3,4,5,2,4,2,3,3,1,1,1,2,5,4,3,5,5,3,4,4,3,4,3,3,3,1,3,5,2,1,2,2,4,2,4,3,2,4,3,5,4,2,3,2,2,3,4,5,4,4,2
"886",2,2,3,5,2,5,5,3,2,5,3,3,5,3,5,1,2,3,1,2,2,5,2,3,4,3,3,2,5,3,5,3,3,5,3,1,2,5,3,3,2,1,3,2,4,1,3,4,4,1,2,5,3,5,2,5,4,2,5,2
"887",3,2,2,2,4,3,4,3,2,4,4,3,4,2,4,2,4,3,4,4,4,5,2,2,4,5,4,3,1,4,4,4,3,4,5,5,4,4,3,4,4,2,4,2,5,3,2,4,4,4,4,4,3,3,4,3,4,3,3,4
"888",5,5,5,1,2,3,5,2,2,5,5,2,5,1,5,4,5,5,4,5,4,3,5,4,5,3,5,3,1,5,1,5,5,3,2,3,3,5,2,3,5,1,5,1,5,4,3,5,5,1,1,5,5,2,2,2,5,5,4,3
"889",3,4,3,2,2,4,4,2,1,4,2,2,4,4,4,3,2,4,4,3,4,2,2,3,2,2,5,2,4,2,2,3,3,5,3,2,2,4,5,3,3,1,4,3,2,4,1,3,2,1,2,4,4,3,3,4,4,2,5,3
"890",2,4,4,4,3,1,1,3,2,1,3,5,2,2,1,5,4,1,1,5,3,2,5,5,4,2,3,2,5,4,5,1,3,2,3,5,3,2,2,3,4,4,2,4,2,3,4,3,5,4,5,3,4,3,3,3,2,5,3,3
"891",5,4,3,1,2,3,5,3,2,5,2,4,4,3,4,3,1,4,5,2,5,3,4,1,5,2,4,4,3,2,1,4,5,2,4,2,4,5,2,5,4,2,4,2,3,4,2,5,3,4,1,5,5,1,2,4,2,3,3,5
"892",2,5,4,1,4,4,5,5,1,4,4,4,5,3,4,1,4,5,4,5,3,4,5,1,5,4,5,5,1,5,2,5,5,3,5,3,3,5,1,5,4,4,5,1,5,1,3,5,1,4,4,5,5,1,5,4,3,3,1,5
"893",1,5,5,3,5,4,5,5,5,5,2,1,2,5,4,1,5,5,3,5,1,4,5,5,5,4,1,5,3,5,1,5,5,5,5,1,4,5,5,5,2,1,1,1,5,2,5,5,5,5,1,5,5,5,5,1,1,5,3,4
"894",3,4,3,4,2,4,2,2,3,4,3,4,2,3,4,3,3,3,3,2,3,2,3,4,2,2,2,3,2,4,4,2,2,4,3,4,3,3,3,2,2,2,4,3,3,4,3,3,3,3,4,3,2,2,3,2,4,4,3,3
"895",2,4,2,1,3,3,5,2,2,4,2,2,4,2,4,1,2,3,4,3,4,4,4,5,4,2,3,5,2,4,2,4,2,2,4,2,4,4,4,4,2,2,4,2,5,2,4,4,1,4,3,5,4,3,4,3,3,5,2,4
"896",4,5,2,3,2,3,5,1,1,5,3,4,5,1,5,1,5,1,2,5,3,4,1,1,2,5,5,2,1,5,2,5,2,1,3,3,5,4,4,4,4,2,5,1,5,3,5,1,2,3,3,5,5,2,3,5,5,1,1,3
"897",2,3,2,3,3,2,4,2,3,4,3,3,3,3,3,1,4,3,3,4,2,4,3,3,4,2,3,3,3,4,2,3,2,4,4,3,3,4,4,4,3,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,2,3
"898",5,5,5,3,1,3,5,5,2,3,3,5,5,3,4,3,1,5,4,5,4,3,2,1,2,3,5,2,3,2,2,5,3,4,5,3,3,5,3,3,4,2,4,2,2,4,1,5,4,4,3,4,5,4,5,1,3,2,3,4
"899",5,5,1,1,5,2,5,1,1,5,5,5,5,1,5,4,5,4,5,5,2,5,1,1,5,2,5,1,1,5,1,5,1,1,5,5,5,3,4,5,5,5,5,1,5,5,5,5,5,5,5,5,2,4,5,5,5,1,1,5
"900",5,2,5,1,5,5,4,5,1,2,4,2,5,1,4,5,5,4,5,1,4,2,5,1,5,5,1,2,1,4,5,2,4,4,1,5,1,5,1,4,4,2,5,1,2,5,2,2,1,1,5,2,5,1,1,4,3,2,1,2
"901",4,4,2,2,5,3,5,2,1,5,4,3,3,3,4,3,3,3,3,5,3,3,2,3,3,3,3,2,3,3,2,3,4,4,4,3,3,5,3,5,3,2,3,3,4,3,1,3,3,2,3,4,4,4,3,5,3,2,4,5
"902",5,3,3,3,5,3,2,3,3,5,4,4,4,3,2,5,4,2,4,3,5,5,2,5,2,2,2,2,3,5,3,4,1,2,3,4,3,4,4,3,2,3,2,2,5,4,4,2,4,2,1,4,5,2,4,2,3,3,5,4
"903",4,5,4,2,5,2,4,4,2,4,2,3,2,2,4,1,4,5,4,5,2,4,2,5,5,3,2,4,2,4,2,4,4,5,5,2,2,4,3,5,2,3,4,4,4,2,4,4,5,5,4,5,4,4,5,2,3,3,2,4
"904",5,4,4,2,4,4,4,4,1,5,2,4,5,2,5,4,2,4,1,4,4,5,4,2,4,5,4,4,5,2,4,4,5,4,4,4,5,4,2,4,5,4,4,2,4,4,4,4,2,5,5,4,5,1,5,4,4,4,2,4
"905",4,4,5,3,3,3,5,4,3,4,3,4,5,5,4,4,4,5,4,4,4,2,5,3,1,4,5,2,3,2,5,5,5,5,3,2,4,5,4,5,3,2,5,2,4,4,3,5,4,1,4,5,5,4,3,3,4,5,2,3
"906",5,4,4,2,4,4,5,2,4,5,4,2,3,2,1,2,1,4,4,4,4,4,2,1,4,5,4,2,1,4,2,3,2,4,2,2,2,4,3,4,5,2,4,1,4,5,4,2,4,4,4,5,2,4,4,4,4,2,2,4
"907",2,2,1,2,4,4,2,3,4,2,1,4,3,4,2,4,2,3,4,4,3,4,2,3,4,2,3,3,5,2,3,3,4,1,1,4,3,3,3,2,3,2,1,3,3,5,4,3,3,4,2,4,4,2,4,5,4,2,4,2
"908",4,4,2,2,4,4,5,2,2,5,5,2,4,4,4,3,5,2,4,5,4,1,1,2,5,3,4,2,2,5,3,4,2,4,5,2,3,4,4,5,4,2,4,2,5,4,2,2,4,2,4,4,4,2,5,4,4,2,4,4
"909",4,4,5,1,4,3,5,5,3,4,4,4,5,1,4,1,3,5,2,4,5,5,5,3,3,5,3,1,1,4,2,4,5,1,5,3,2,5,1,4,3,3,5,1,4,3,1,5,3,4,5,4,4,2,3,2,3,2,1,4
"910",5,5,4,3,4,2,5,4,4,5,4,3,5,3,5,3,4,4,3,5,4,5,4,3,5,4,4,5,4,5,2,4,4,3,5,5,4,4,4,5,4,2,4,2,5,4,4,5,4,4,4,5,5,4,5,5,4,2,2,5
"911",4,5,4,1,1,4,5,2,2,5,4,4,3,4,5,1,4,4,3,5,3,2,3,3,4,2,5,4,2,5,2,4,4,3,5,4,4,3,4,4,4,2,3,2,1,2,4,2,3,4,3,5,4,2,4,4,4,4,4,4
"912",5,5,4,1,4,2,5,2,1,5,5,4,4,2,4,2,2,4,2,2,5,5,4,1,2,4,5,2,1,2,4,4,4,1,2,5,5,5,2,4,5,2,5,2,5,4,4,5,2,4,4,4,5,2,4,5,4,4,2,2
"913",4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,5,4,4,4,4,4,4,4,2,4,4,2,4,2,4,5,2,4,4,2,5,2,4,4,4,5,2,4,3,4,5,3,2,4,4,5,2,4,4,4,4,3,4
"914",4,3,2,5,1,3,4,2,2,5,3,2,4,4,4,1,3,5,4,4,5,4,3,2,4,4,4,3,4,4,1,3,5,3,4,2,2,4,4,5,4,1,4,3,5,1,2,2,4,1,3,4,3,4,4,3,3,3,5,4
"915",5,4,1,2,2,5,4,1,3,5,1,2,5,5,4,1,1,5,5,4,4,2,1,1,2,1,4,2,1,1,1,5,4,4,4,1,1,4,5,5,5,2,5,1,2,4,2,3,2,2,2,5,5,4,2,5,5,2,4,4
"916",4,5,3,3,3,4,4,2,2,4,4,4,3,2,4,2,1,4,3,4,5,4,2,2,4,3,4,4,2,4,2,4,3,2,4,2,4,3,1,4,4,1,4,2,4,4,5,3,3,3,3,4,3,2,3,4,4,3,3,4
"917",5,5,5,1,5,5,5,5,3,1,5,1,5,4,5,5,1,5,1,1,5,1,5,1,1,5,1,5,5,5,5,1,5,1,5,5,1,5,1,5,5,1,5,1,5,5,1,1,1,1,5,1,5,1,1,5,1,5,1,5
"918",5,1,3,4,2,2,1,4,1,3,1,2,1,2,1,5,3,2,5,3,5,3,1,1,2,5,4,4,1,4,4,1,5,2,3,5,1,3,2,4,3,5,2,3,5,3,2,3,4,3,3,1,2,1,2,2,1,3,4,4
"919",2,4,4,2,4,1,4,2,2,4,3,3,4,1,4,1,4,4,4,4,2,4,4,2,4,3,4,2,2,4,1,4,4,4,4,2,4,4,2,4,2,4,4,2,4,1,5,4,3,5,1,4,4,3,5,3,3,5,1,3
"920",5,4,2,1,3,3,3,2,3,5,3,1,3,2,5,1,4,4,3,4,3,5,2,1,3,2,4,5,2,1,1,3,4,3,5,1,2,5,2,5,4,2,3,3,3,3,3,4,3,3,5,5,5,4,2,4,5,4,1,3
"921",3,4,3,3,5,3,4,3,3,5,3,3,4,2,4,2,5,3,4,5,3,3,2,2,5,4,4,2,2,1,2,4,4,4,5,4,3,4,3,4,3,1,4,2,5,3,3,2,4,5,2,4,4,4,5,4,3,4,3,4
"922",3,3,2,2,2,2,3,2,3,4,1,3,3,3,3,2,2,3,3,5,2,2,3,3,3,1,3,2,3,2,2,3,2,2,2,2,1,3,2,3,4,2,4,3,3,3,2,2,4,2,2,3,4,1,3,4,4,2,4,2
"923",1,4,5,1,5,4,5,5,2,4,5,3,4,4,5,1,5,5,5,4,4,5,5,2,5,2,4,2,2,5,1,4,4,5,4,2,5,3,5,4,3,2,5,3,5,1,5,5,5,5,5,4,5,4,2,4,1,5,4,5
"924",5,5,1,4,5,5,5,2,2,4,5,4,4,2,5,5,5,2,3,2,4,4,5,1,3,5,5,4,5,4,5,5,1,2,3,4,4,5,2,5,5,5,5,4,5,5,4,1,5,2,5,4,3,2,3,5,3,2,4,5
"925",4,5,1,1,2,4,4,2,1,4,2,2,5,4,5,1,1,4,4,4,4,1,1,1,2,1,5,1,2,1,1,5,5,5,4,2,1,4,5,5,4,2,4,1,1,4,1,2,1,2,1,5,4,5,1,4,5,2,4,4
"926",2,3,3,4,3,3,2,3,3,4,4,2,2,4,2,4,3,2,2,2,2,5,5,3,4,2,3,4,5,3,4,3,2,3,2,5,4,3,3,4,3,3,1,3,3,4,3,4,4,3,3,2,1,4,3,4,2,4,3,3
"927",3,4,4,3,4,3,4,3,2,3,3,5,3,3,4,3,3,3,3,3,3,3,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,4,1,3,3
"928",5,5,1,1,1,5,5,1,1,5,1,1,5,5,5,1,1,5,5,5,5,1,1,1,1,1,5,1,1,1,1,5,5,5,5,1,1,5,5,5,5,1,5,1,1,5,1,1,1,1,1,5,5,5,5,5,5,1,5,5
"929",5,5,2,1,1,5,5,1,2,5,4,5,5,1,5,2,2,5,5,5,5,5,4,1,5,4,1,1,1,5,4,3,4,2,5,4,1,5,4,5,5,1,5,2,5,5,1,5,2,4,4,2,5,4,5,4,1,1,1,5
"930",5,1,3,2,5,5,3,4,2,4,4,1,4,2,4,5,5,4,5,5,5,1,4,1,5,5,1,2,2,5,5,2,3,2,4,5,1,4,1,5,5,2,4,2,5,5,2,4,2,5,5,2,5,2,4,5,1,2,4,4
"931",4,5,5,2,1,4,5,5,2,4,5,2,5,4,4,5,2,4,4,1,4,4,5,2,5,5,4,2,5,4,2,4,5,1,4,2,2,4,1,4,4,5,5,2,5,4,2,5,5,5,2,5,4,2,5,4,4,1,5,4
"932",3,5,3,3,5,1,4,3,2,5,4,4,3,3,5,1,5,3,3,4,3,5,1,4,5,2,4,3,3,3,1,4,3,5,4,4,4,3,3,5,3,3,3,3,5,2,4,4,5,2,2,5,4,4,1,4,4,4,3,4
"933",5,4,4,1,2,4,4,5,1,5,4,3,4,4,4,5,1,5,4,4,4,4,5,2,4,4,4,5,4,2,5,5,5,2,4,5,4,4,2,5,5,4,5,2,5,4,4,5,2,4,4,4,4,2,3,4,5,4,4,5
"934",2,4,4,3,1,3,5,3,4,4,4,2,4,4,4,4,1,5,2,2,4,4,4,1,3,2,3,2,5,2,1,4,5,3,4,4,4,4,2,4,3,3,3,2,4,2,4,2,3,5,3,4,5,1,2,3,3,4,4,5
"935",4,5,4,2,4,4,5,4,3,4,4,4,4,1,4,2,2,4,4,5,5,5,4,1,5,5,5,3,3,2,2,5,4,2,5,4,2,4,2,4,5,3,5,2,3,5,4,3,2,5,4,5,4,3,4,5,4,4,5,4
"936",4,4,2,1,2,4,5,4,1,5,5,2,5,4,4,1,2,5,5,4,5,1,1,2,1,2,5,2,2,1,2,5,4,5,1,2,1,4,4,4,5,1,2,4,2,4,4,2,5,1,1,4,5,5,1,4,5,1,4,5
"937",3,2,2,3,1,3,4,5,1,5,5,3,4,3,4,3,1,4,4,1,3,3,2,1,2,5,4,1,1,2,1,4,3,1,1,3,2,4,1,5,5,3,4,3,5,4,3,4,3,1,4,4,4,1,3,3,3,2,3,4
"938",4,2,5,2,2,4,5,3,2,5,4,2,5,1,4,4,2,4,3,3,4,2,5,1,5,4,4,2,2,5,4,3,3,2,4,3,1,5,2,4,5,2,4,1,2,3,1,2,2,3,5,3,5,2,5,4,4,4,3,5
"939",5,5,5,2,5,4,4,4,2,5,5,3,4,1,4,2,5,5,5,5,5,2,5,1,5,5,5,2,1,5,5,2,4,5,5,3,2,5,3,3,4,5,4,2,5,5,5,4,4,5,5,5,5,1,5,5,4,1,4,4
"940",4,5,1,2,1,5,5,4,1,5,1,1,5,3,5,1,2,5,5,5,5,1,2,5,4,5,4,1,2,5,1,5,1,5,5,5,1,5,5,5,5,1,5,4,5,1,1,2,1,1,5,5,5,5,1,1,5,2,5,5
"941",5,4,4,1,5,4,5,3,1,4,4,2,3,3,4,2,5,4,4,5,5,2,4,1,5,2,4,3,2,4,1,2,2,3,5,4,2,4,3,5,4,2,3,2,4,4,1,4,4,4,4,5,4,3,4,2,4,2,3,5
"942",3,5,4,1,4,5,5,2,2,4,4,5,5,1,5,1,2,5,1,5,2,5,5,1,5,2,4,2,5,2,2,5,3,2,5,5,4,4,1,3,4,5,4,2,4,4,5,5,5,4,1,5,5,1,4,5,5,5,4,3
"943",3,5,4,1,5,4,5,1,4,5,3,4,1,1,5,3,4,2,1,2,3,3,1,1,1,2,2,1,4,5,4,4,3,1,3,2,4,5,4,5,2,4,3,5,3,2,5,5,4,1,5,5,4,4,4,4,4,4,3,5
"944",5,3,5,2,4,4,5,5,3,3,5,4,5,2,3,3,4,5,3,5,4,5,5,1,3,5,5,5,1,5,5,4,4,3,5,3,5,5,3,4,4,3,5,1,4,3,4,5,3,4,3,5,5,1,5,5,5,5,1,5
"945",4,4,3,2,2,5,4,3,4,4,2,1,3,3,3,3,3,3,5,3,4,2,2,2,2,3,3,1,1,3,3,3,3,3,4,3,2,4,4,4,4,3,3,3,2,4,3,2,2,3,2,5,2,3,2,4,3,4,4,4
"946",4,5,4,2,2,2,4,3,2,2,4,2,2,4,5,4,2,4,2,2,5,4,3,4,5,3,4,5,3,4,5,5,2,4,5,5,2,4,4,5,4,2,4,2,3,2,2,4,5,5,5,5,5,5,4,5,2,3,2,4
"947",2,5,1,5,1,2,3,1,2,5,1,2,2,5,5,3,4,3,5,3,2,2,1,5,5,1,5,1,5,3,2,2,5,5,3,2,1,2,5,4,1,1,2,5,3,3,4,5,5,4,1,4,5,5,2,1,1,2,5,3
"948",2,5,3,2,5,4,5,1,2,5,4,4,3,4,4,1,5,5,4,5,3,4,1,2,4,1,5,2,1,5,1,4,2,4,5,2,2,2,3,4,4,3,4,3,4,3,2,2,3,5,4,5,5,3,4,4,4,2,3,4
"949",4,5,3,2,2,4,5,2,2,5,4,5,4,1,4,4,2,4,2,4,4,3,2,2,5,2,5,2,1,4,4,4,4,2,4,4,5,4,1,4,4,4,4,2,5,3,5,4,1,4,2,5,4,1,3,4,4,3,2,4
"950",3,2,4,4,3,4,3,1,3,5,3,3,4,5,5,5,2,3,4,3,4,2,3,2,5,2,2,2,3,2,2,3,3,2,3,4,1,4,4,4,4,3,4,5,3,5,1,3,2,3,4,4,2,3,3,3,3,2,4,4
"951",2,4,4,2,2,2,4,4,2,4,2,3,4,2,3,2,3,4,4,3,4,4,2,2,3,2,4,3,2,3,2,3,4,3,3,2,3,4,3,4,3,3,4,3,3,2,2,5,3,3,3,5,4,2,2,3,4,2,2,3
